fingerprint_id,coord_x,coord_y,coord_z,building,floor,site,tile,user_id,device_id,epoch,set,is_radio_map,preceded_by,followed_by,notes
0,129.19,52.128,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
1,174.57,52.93899999999999,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
2,133.23,35.1,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
3,133.93,48.483000000000004,NULL,0,3,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
4,85.708,32.148,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
5,142.78,40.047,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
6,136.17,41.953,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
7,101.31,41.92100000000001,NULL,0,2,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
8,111.43,29.585,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
9,125.56,17.939,NULL,0,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
10,29.785999999999998,35.793,NULL,0,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
11,97.918,40.417,NULL,0,3,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
12,26.136999999999997,19.278,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
13,120.53,29.673000000000002,NULL,0,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
14,77.233,38.534,NULL,0,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
15,109.37,51.493,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
16,79.13200000000002,34.711999999999996,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
17,27.252,40.596,NULL,0,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
18,97.34200000000001,24.715,NULL,0,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
