fingerprint_id,coord_x,coord_y,coord_z,building,floor,site,tile,user_id,device_id,epoch,set,is_radio_map,preceded_by,followed_by,notes
0,141.67,47.593999999999994,NULL,0,2,NULL,crowd_tile_1,NULL,18,1503150745,training,True,NULL,NULL,NULL
1,130.53,30.592,NULL,0,1,NULL,crowd_tile_1,NULL,12,1503320959,training,True,NULL,NULL,NULL
2,110.06,40.918,NULL,0,1,NULL,crowd_tile_1,NULL,12,1503068588,training,True,NULL,NULL,NULL
3,104.05,29.355999999999998,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503321315,training,True,NULL,NULL,NULL
4,43.406000000000006,17.78,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500464353,training,True,NULL,NULL,NULL
5,12.57,50.586999999999996,NULL,0,2,NULL,crowd_tile_1,NULL,1,1501499161,training,True,NULL,NULL,NULL
6,106.44,16.654,NULL,0,1,NULL,crowd_tile_1,NULL,12,1503324564,training,True,NULL,NULL,NULL
7,50.828,36.477,NULL,0,2,NULL,crowd_tile_1,NULL,0,1502871838,training,True,NULL,NULL,NULL
8,116.78,40.823,NULL,0,0,NULL,crowd_tile_1,NULL,4,1503069134,training,True,NULL,NULL,NULL
9,86.0,26.666999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,1,1499252871,training,True,NULL,NULL,NULL
10,119.54,33.323,NULL,0,4,NULL,crowd_tile_1,NULL,12,1501681926,training,True,NULL,NULL,NULL
11,134.73,28.324,NULL,0,0,NULL,crowd_tile_1,NULL,1,1487509905,training,True,NULL,NULL,NULL
12,158.43,22.019000000000002,NULL,0,0,NULL,crowd_tile_1,NULL,18,1486736356,training,True,NULL,NULL,NULL
13,103.63,23.793000000000003,NULL,0,1,NULL,crowd_tile_1,NULL,1,1501497897,training,True,NULL,NULL,NULL
14,64.673,16.19,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503322707,training,True,NULL,NULL,NULL
15,78.419,42.588,NULL,0,3,NULL,crowd_tile_1,NULL,4,1503315085,training,True,NULL,NULL,NULL
16,112.04,44.542,NULL,0,0,NULL,crowd_tile_1,NULL,7,1503067599,training,True,NULL,NULL,NULL
17,110.33,41.0,NULL,0,2,NULL,crowd_tile_1,NULL,5,1501498326,training,True,NULL,NULL,NULL
18,33.333,21.0,NULL,0,0,NULL,crowd_tile_1,NULL,0,1503050043,training,True,NULL,NULL,NULL
19,121.25,33.248000000000005,NULL,0,1,NULL,crowd_tile_1,NULL,10,1503151773,training,True,NULL,NULL,NULL
20,57.071000000000005,34.655,NULL,0,4,NULL,crowd_tile_1,NULL,4,1501752113,training,True,NULL,NULL,NULL
21,130.95,47.621,NULL,0,3,NULL,crowd_tile_1,NULL,3,1501764788,training,True,NULL,NULL,NULL
22,94.285,40.463,NULL,0,3,NULL,crowd_tile_1,NULL,10,1503152022,training,True,NULL,NULL,NULL
23,124.25,28.372,NULL,0,0,NULL,crowd_tile_1,NULL,9,1503058508,training,True,NULL,NULL,NULL
24,62.479,13.605,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503322839,training,True,NULL,NULL,NULL
25,50.3,35.87,NULL,0,2,NULL,crowd_tile_1,NULL,17,1489154464,training,True,NULL,NULL,NULL
26,34.829,12.915,NULL,0,1,NULL,crowd_tile_1,NULL,18,1487320613,training,True,NULL,NULL,NULL
27,78.602,33.407,NULL,0,0,NULL,crowd_tile_1,NULL,6,1500980228,training,True,NULL,NULL,NULL
28,106.33,56.0,NULL,0,2,NULL,crowd_tile_1,NULL,3,1501762780,training,True,NULL,NULL,NULL
29,74.062,21.976999999999997,NULL,0,1,NULL,crowd_tile_1,NULL,5,1501497801,training,True,NULL,NULL,NULL
30,52.297,19.522000000000002,NULL,0,1,NULL,crowd_tile_1,NULL,2,1501765438,training,True,NULL,NULL,NULL
31,100.78,70.747,NULL,0,1,NULL,crowd_tile_1,NULL,12,1503318203,training,True,NULL,NULL,NULL
32,87.461,13.350999999999999,NULL,0,0,NULL,crowd_tile_1,NULL,6,1502982250,training,True,NULL,NULL,NULL
33,77.21600000000001,41.919,NULL,0,3,NULL,crowd_tile_1,NULL,6,1503315120,training,True,NULL,NULL,NULL
34,64.597,36.683,NULL,0,2,NULL,crowd_tile_1,NULL,2,1501762375,training,True,NULL,NULL,NULL
35,56.898999999999994,18.81,NULL,0,0,NULL,crowd_tile_1,NULL,17,1487854630,training,True,NULL,NULL,NULL
36,116.67,35.667,NULL,0,2,NULL,crowd_tile_1,NULL,12,1501680612,training,True,NULL,NULL,NULL
37,137.6,56.986999999999995,NULL,0,2,NULL,crowd_tile_1,NULL,9,1500990721,training,True,NULL,NULL,NULL
38,75.333,54.333,NULL,0,2,NULL,crowd_tile_1,NULL,3,1501498588,training,True,NULL,NULL,NULL
39,44.465,35.141999999999996,NULL,0,2,NULL,crowd_tile_1,NULL,17,1502871938,training,True,NULL,NULL,NULL
40,129.25,24.476,NULL,0,1,NULL,crowd_tile_1,NULL,84,1500462760,training,True,NULL,NULL,NULL
41,147.32,45.25,NULL,0,1,NULL,crowd_tile_1,NULL,0,1502872737,training,True,NULL,NULL,NULL
42,91.667,40.333,NULL,0,3,NULL,crowd_tile_1,NULL,6,1500460936,training,True,NULL,NULL,NULL
43,84.333,27.0,NULL,0,0,NULL,crowd_tile_1,NULL,16,1493374774,training,True,NULL,NULL,NULL
44,82.0,39.667,NULL,0,3,NULL,crowd_tile_1,NULL,1,1503310048,training,True,NULL,NULL,NULL
45,67.158,8.3255,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503321642,training,True,NULL,NULL,NULL
46,107.2,54.994,NULL,0,3,NULL,crowd_tile_1,NULL,3,1501764660,training,True,NULL,NULL,NULL
