fingerprint_id,coord_x,coord_y,coord_z,building,floor,site,tile,user_id,device_id,epoch,set,is_radio_map,preceded_by,followed_by,notes
0,202.23,194.44,NULL,1,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
1,208.02,66.176,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
2,138.39,144.7,NULL,1,2,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
3,176.0,200.86,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
4,156.6,107.69,NULL,1,2,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
5,197.16,207.87,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
6,199.59,208.6,NULL,1,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
7,256.59,89.79700000000001,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
8,231.73,135.82,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
9,190.19,206.02,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
10,173.68,205.18,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
11,153.36,93.236,NULL,1,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
12,158.55,103.7,NULL,1,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
13,225.13,91.37100000000001,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
14,166.86,70.914,NULL,1,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
15,206.31,196.41,NULL,1,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
16,163.4,175.2,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
17,161.0,177.07,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
18,146.6,177.5,NULL,1,0,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
19,178.13,171.06,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
20,145.71,131.48,NULL,1,2,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
21,141.42,154.35,NULL,1,1,NULL,crowd_tile_1,NULL,NULL,NULL,training,True,NULL,NULL,NULL
