fingerprint_id,coord_x,coord_y,coord_z,building,floor,site,tile,user_id,device_id,epoch,set,is_radio_map,preceded_by,followed_by,notes
0,-74.5,30.5,NULL,0,0,NULL,-75_30,1,1,NULL,training,True,NULL,NULL,NULL
1,-72.5,31.5,NULL,0,0,NULL,-73_31,1,1,NULL,training,True,NULL,NULL,NULL
2,-70.5,29.5,NULL,0,0,NULL,-71_29,1,1,NULL,training,True,NULL,NULL,NULL
3,-70.5,32.5,NULL,0,0,NULL,-71_32,1,1,NULL,training,True,NULL,NULL,NULL
4,-70.5,35.5,NULL,0,0,NULL,-71_35,1,1,NULL,training,True,NULL,NULL,NULL
5,-72.5,33.5,NULL,0,0,NULL,-73_33,1,1,NULL,training,True,NULL,NULL,NULL
6,-74.5,34.5,NULL,0,0,NULL,-75_34,1,1,NULL,training,True,NULL,NULL,NULL
7,-70.5,34.5,NULL,0,0,NULL,-71_34,1,1,NULL,training,True,NULL,NULL,NULL
8,-68.5,28.5,NULL,0,0,NULL,-69_28,1,1,NULL,training,True,NULL,NULL,NULL
9,-68.5,25.5,NULL,0,0,NULL,-69_25,1,1,NULL,training,True,NULL,NULL,NULL
10,-67.5,21.5,NULL,0,0,NULL,-68_21,1,1,NULL,training,True,NULL,NULL,NULL
11,-65.5,19.5,NULL,0,0,NULL,-66_19,1,1,NULL,training,True,NULL,NULL,NULL
12,-65.5,16.5,NULL,0,0,NULL,-66_16,1,1,NULL,training,True,NULL,NULL,NULL
13,-67.5,15.5,NULL,0,0,NULL,-68_15,1,1,NULL,training,True,NULL,NULL,NULL
14,-69.5,13.5,NULL,0,0,NULL,-70_13,1,1,NULL,training,True,NULL,NULL,NULL
15,-70.5,15.5,NULL,0,0,NULL,-71_15,1,1,NULL,training,True,NULL,NULL,NULL
16,-64.5,13.5,NULL,0,0,NULL,-65_13,1,1,NULL,training,True,NULL,NULL,NULL
17,-66.5,12.5,NULL,0,0,NULL,-67_12,1,1,NULL,training,True,NULL,NULL,NULL
18,-63.5,10.5,NULL,0,0,NULL,-64_10,1,1,NULL,training,True,NULL,NULL,NULL
19,-68.5,10.5,NULL,0,0,NULL,-69_10,1,1,NULL,training,True,NULL,NULL,NULL
20,-67.5,18.5,NULL,0,0,NULL,-68_18,1,1,NULL,training,True,NULL,NULL,NULL
21,-70.5,18.5,NULL,0,0,NULL,-71_18,1,1,NULL,training,True,NULL,NULL,NULL
22,-69.5,23.5,NULL,0,0,NULL,-70_23,1,1,NULL,training,True,NULL,NULL,NULL
23,-71.5,21.5,NULL,0,0,NULL,-72_21,1,1,NULL,training,True,NULL,NULL,NULL
24,-71.5,27.5,NULL,0,0,NULL,-72_27,1,1,NULL,training,True,NULL,NULL,NULL
25,-72.5,26.5,NULL,0,0,NULL,-73_26,1,1,NULL,training,True,NULL,NULL,NULL
26,-65.5,29.5,NULL,0,0,NULL,-66_29,1,1,NULL,training,True,NULL,NULL,NULL
27,-67.5,30.5,NULL,0,0,NULL,-68_30,1,1,NULL,training,True,NULL,NULL,NULL
28,-64.5,27.5,NULL,0,0,NULL,-65_27,1,1,NULL,training,True,NULL,NULL,NULL
29,-66.5,26.5,NULL,0,0,NULL,-67_26,1,1,NULL,training,True,NULL,NULL,NULL
30,-65.5,6.5,NULL,0,0,NULL,-66_6,1,1,NULL,training,True,NULL,NULL,NULL
31,-62.5,6.5,NULL,0,0,NULL,-63_6,1,1,NULL,training,True,NULL,NULL,NULL
32,-59.5,5.5,NULL,0,0,NULL,-60_5,1,1,NULL,training,True,NULL,NULL,NULL
33,-56.5,5.5,NULL,0,0,NULL,-57_5,1,1,NULL,training,True,NULL,NULL,NULL
34,-55.5,6.5,NULL,0,0,NULL,-56_6,1,1,NULL,training,True,NULL,NULL,NULL
35,-53.5,5.5,NULL,0,0,NULL,-54_5,1,1,NULL,training,True,NULL,NULL,NULL
36,-50.5,6.5,NULL,0,0,NULL,-51_6,1,1,NULL,training,True,NULL,NULL,NULL
37,-46.5,6.5,NULL,0,0,NULL,-47_6,1,1,NULL,training,True,NULL,NULL,NULL
38,-43.5,9.5,NULL,0,0,NULL,-44_9,1,1,NULL,training,True,NULL,NULL,NULL
39,-45.5,12.5,NULL,0,0,NULL,-46_12,1,1,NULL,training,True,NULL,NULL,NULL
40,-45.5,14.5,NULL,0,0,NULL,-46_14,1,1,NULL,training,True,NULL,NULL,NULL
41,-49.5,12.5,NULL,0,0,NULL,-50_12,1,1,NULL,training,True,NULL,NULL,NULL
42,-48.5,8.5,NULL,0,0,NULL,-49_8,1,1,NULL,training,True,NULL,NULL,NULL
43,-47.5,10.5,NULL,0,0,NULL,-48_10,1,1,NULL,training,True,NULL,NULL,NULL
44,-41.5,12.5,NULL,0,0,NULL,-42_12,1,1,NULL,training,True,NULL,NULL,NULL
45,-41.5,8.5,NULL,0,0,NULL,-42_8,1,1,NULL,training,True,NULL,NULL,NULL
46,-42.5,11.5,NULL,0,0,NULL,-43_11,1,1,NULL,training,True,NULL,NULL,NULL
47,-42.5,6.5,NULL,0,0,NULL,-43_6,1,1,NULL,training,True,NULL,NULL,NULL
48,-39.5,5.5,NULL,0,0,NULL,-40_5,1,1,NULL,training,True,NULL,NULL,NULL
49,-38.5,8.5,NULL,0,0,NULL,-39_8,1,1,NULL,training,True,NULL,NULL,NULL
50,-36.5,5.5,NULL,0,0,NULL,-37_5,1,1,NULL,training,True,NULL,NULL,NULL
51,-34.5,6.5,NULL,0,0,NULL,-35_6,1,1,NULL,training,True,NULL,NULL,NULL
52,-31.5,6.5,NULL,0,0,NULL,-32_6,1,1,NULL,training,True,NULL,NULL,NULL
53,-33.5,8.5,NULL,0,0,NULL,-34_8,1,1,NULL,training,True,NULL,NULL,NULL
54,-33.5,11.5,NULL,0,0,NULL,-34_11,1,1,NULL,training,True,NULL,NULL,NULL
55,-34.5,13.5,NULL,0,0,NULL,-35_13,1,1,NULL,training,True,NULL,NULL,NULL
56,-35.5,16.5,NULL,0,0,NULL,-36_16,1,1,NULL,training,True,NULL,NULL,NULL
57,-36.5,18.5,NULL,0,0,NULL,-37_18,1,1,NULL,training,True,NULL,NULL,NULL
58,-36.5,21.5,NULL,0,0,NULL,-37_21,1,1,NULL,training,True,NULL,NULL,NULL
59,-37.5,23.5,NULL,0,0,NULL,-38_23,1,1,NULL,training,True,NULL,NULL,NULL
60,-37.5,26.5,NULL,0,0,NULL,-38_26,1,1,NULL,training,True,NULL,NULL,NULL
61,-39.5,27.5,NULL,0,0,NULL,-40_27,1,1,NULL,training,True,NULL,NULL,NULL
62,-39.5,29.5,NULL,0,0,NULL,-40_29,1,1,NULL,training,True,NULL,NULL,NULL
63,-40.5,31.5,NULL,0,0,NULL,-41_31,1,1,NULL,training,True,NULL,NULL,NULL
64,-44.5,27.5,NULL,0,0,NULL,-45_27,1,1,NULL,training,True,NULL,NULL,NULL
65,-41.5,28.5,NULL,0,0,NULL,-42_28,1,1,NULL,training,True,NULL,NULL,NULL
66,-43.5,25.5,NULL,0,0,NULL,-44_25,1,1,NULL,training,True,NULL,NULL,NULL
67,-40.5,25.5,NULL,0,0,NULL,-41_25,1,1,NULL,training,True,NULL,NULL,NULL
68,-34.5,24.5,NULL,0,0,NULL,-35_24,1,1,NULL,training,True,NULL,NULL,NULL
69,-35.5,23.5,NULL,0,0,NULL,-36_23,1,1,NULL,training,True,NULL,NULL,NULL
70,-30.5,9.5,NULL,0,0,NULL,-31_9,1,1,NULL,training,True,NULL,NULL,NULL
71,-30.5,13.5,NULL,0,0,NULL,-31_13,1,1,NULL,training,True,NULL,NULL,NULL
72,-31.5,10.5,NULL,0,0,NULL,-32_10,1,1,NULL,training,True,NULL,NULL,NULL
73,-30.5,12.5,NULL,0,0,NULL,-31_12,1,1,NULL,training,True,NULL,NULL,NULL
74,-38.5,10.5,NULL,0,0,NULL,-39_10,1,1,NULL,training,True,NULL,NULL,NULL
75,-39.5,14.5,NULL,0,0,NULL,-40_14,1,1,NULL,training,True,NULL,NULL,NULL
76,-37.5,16.5,NULL,0,0,NULL,-38_16,1,1,NULL,training,True,NULL,NULL,NULL
77,-54.5,10.5,NULL,0,0,NULL,-55_10,1,1,NULL,training,True,NULL,NULL,NULL
78,-55.5,7.5,NULL,0,0,NULL,-56_7,1,1,NULL,training,True,NULL,NULL,NULL
79,-27.5,7.5,NULL,0,0,NULL,-28_7,1,1,NULL,training,True,NULL,NULL,NULL
80,-24.5,6.5,NULL,0,0,NULL,-25_6,1,1,NULL,training,True,NULL,NULL,NULL
81,-21.5,6.5,NULL,0,0,NULL,-22_6,1,1,NULL,training,True,NULL,NULL,NULL
82,-21.5,11.5,NULL,0,0,NULL,-22_11,1,1,NULL,training,True,NULL,NULL,NULL
83,-17.5,11.5,NULL,0,0,NULL,-18_11,1,1,NULL,training,True,NULL,NULL,NULL
84,-22.5,9.5,NULL,0,0,NULL,-23_9,1,1,NULL,training,True,NULL,NULL,NULL
85,-20.5,10.5,NULL,0,0,NULL,-21_10,1,1,NULL,training,True,NULL,NULL,NULL
86,2.5,6.5,NULL,0,0,NULL,2_6,1,1,NULL,training,True,NULL,NULL,NULL
87,-1.5,6.5,NULL,0,0,NULL,-2_6,1,1,NULL,training,True,NULL,NULL,NULL
88,-5.5,5.5,NULL,0,0,NULL,-6_5,1,1,NULL,training,True,NULL,NULL,NULL
89,-0.5,9.5,NULL,0,0,NULL,-1_9,1,1,NULL,training,True,NULL,NULL,NULL
90,-3.5,7.5,NULL,0,0,NULL,-4_7,1,1,NULL,training,True,NULL,NULL,NULL
91,-3.5,11.5,NULL,0,0,NULL,-4_11,1,1,NULL,training,True,NULL,NULL,NULL
92,-11.5,13.5,NULL,0,0,NULL,-12_13,1,1,NULL,training,True,NULL,NULL,NULL
93,-8.5,11.5,NULL,0,0,NULL,-9_11,1,1,NULL,training,True,NULL,NULL,NULL
94,-16.5,13.5,NULL,0,0,NULL,-17_13,1,1,NULL,training,True,NULL,NULL,NULL
95,-15.5,13.5,NULL,0,0,NULL,-16_13,1,1,NULL,training,True,NULL,NULL,NULL
96,-13.5,11.5,NULL,0,0,NULL,-14_11,1,1,NULL,training,True,NULL,NULL,NULL
97,-14.5,8.5,NULL,0,0,NULL,-15_8,1,1,NULL,training,True,NULL,NULL,NULL
98,-16.5,6.5,NULL,0,0,NULL,-17_6,1,1,NULL,training,True,NULL,NULL,NULL
99,-16.5,8.5,NULL,0,0,NULL,-17_8,1,1,NULL,training,True,NULL,NULL,NULL
100,-11.5,7.5,NULL,0,0,NULL,-12_7,1,1,NULL,training,True,NULL,NULL,NULL
101,-9.5,13.5,NULL,0,0,NULL,-10_13,1,1,NULL,training,True,NULL,NULL,NULL
102,-8.5,15.5,NULL,0,0,NULL,-9_15,1,1,NULL,training,True,NULL,NULL,NULL
103,-6.5,14.5,NULL,0,0,NULL,-7_14,1,1,NULL,training,True,NULL,NULL,NULL
104,-4.5,6.5,NULL,0,0,NULL,-5_6,1,1,NULL,training,True,NULL,NULL,NULL
105,-4.5,13.5,NULL,0,0,NULL,-5_13,1,1,NULL,training,True,NULL,NULL,NULL
106,-4.5,16.5,NULL,0,0,NULL,-5_16,1,1,NULL,training,True,NULL,NULL,NULL
107,-6.5,18.5,NULL,0,0,NULL,-7_18,1,1,NULL,training,True,NULL,NULL,NULL
108,-6.5,20.5,NULL,0,0,NULL,-7_20,1,1,NULL,training,True,NULL,NULL,NULL
109,-7.5,24.5,NULL,0,0,NULL,-8_24,1,1,NULL,training,True,NULL,NULL,NULL
110,-8.5,27.5,NULL,0,0,NULL,-9_27,1,1,NULL,training,True,NULL,NULL,NULL
111,-10.5,29.5,NULL,0,0,NULL,-11_29,1,1,NULL,training,True,NULL,NULL,NULL
112,-9.5,32.5,NULL,0,0,NULL,-10_32,1,1,NULL,training,True,NULL,NULL,NULL
113,-10.5,31.5,NULL,0,0,NULL,-11_31,1,1,NULL,training,True,NULL,NULL,NULL
114,-11.5,34.5,NULL,0,0,NULL,-12_34,1,1,NULL,training,True,NULL,NULL,NULL
115,-12.5,33.5,NULL,0,0,NULL,-13_33,1,1,NULL,training,True,NULL,NULL,NULL
116,-13.5,27.5,NULL,0,0,NULL,-14_27,1,1,NULL,training,True,NULL,NULL,NULL
117,-12.5,28.5,NULL,0,0,NULL,-13_28,1,1,NULL,training,True,NULL,NULL,NULL
118,-6.5,31.5,NULL,0,0,NULL,-7_31,1,1,NULL,training,True,NULL,NULL,NULL
119,-8.5,32.5,NULL,0,0,NULL,-9_32,1,1,NULL,training,True,NULL,NULL,NULL
120,-12.5,24.5,NULL,0,0,NULL,-13_24,1,1,NULL,training,True,NULL,NULL,NULL
121,-3.5,23.5,NULL,0,0,NULL,-4_23,1,1,NULL,training,True,NULL,NULL,NULL
122,-6.5,24.5,NULL,0,0,NULL,-7_24,1,1,NULL,training,True,NULL,NULL,NULL
123,-4.5,25.5,NULL,0,0,NULL,-5_25,1,1,NULL,training,True,NULL,NULL,NULL
124,-58.5,3.5,NULL,0,0,NULL,-59_3,1,1,NULL,training,True,NULL,NULL,NULL
125,-58.5,0.5,NULL,0,0,NULL,-59_0,1,1,NULL,training,True,NULL,NULL,NULL
126,-58.5,-2.5,NULL,0,0,NULL,-59_-3,1,1,NULL,training,True,NULL,NULL,NULL
127,-61.5,-3.5,NULL,0,0,NULL,-62_-4,1,1,NULL,training,True,NULL,NULL,NULL
128,-64.5,-4.5,NULL,0,0,NULL,-65_-5,1,1,NULL,training,True,NULL,NULL,NULL
129,-68.5,-4.5,NULL,0,0,NULL,-69_-5,1,1,NULL,training,True,NULL,NULL,NULL
130,-72.5,-4.5,NULL,0,0,NULL,-73_-5,1,1,NULL,training,True,NULL,NULL,NULL
131,-76.5,-4.5,NULL,0,0,NULL,-77_-5,1,1,NULL,training,True,NULL,NULL,NULL
132,-80.5,-4.5,NULL,0,0,NULL,-81_-5,1,1,NULL,training,True,NULL,NULL,NULL
133,-83.5,-4.5,NULL,0,0,NULL,-84_-5,1,1,NULL,training,True,NULL,NULL,NULL
134,-86.5,-4.5,NULL,0,0,NULL,-87_-5,1,1,NULL,training,True,NULL,NULL,NULL
135,-89.5,-3.5,NULL,0,0,NULL,-90_-4,1,1,NULL,training,True,NULL,NULL,NULL
136,-89.5,-4.5,NULL,0,0,NULL,-90_-5,1,1,NULL,training,True,NULL,NULL,NULL
137,-88.5,-6.5,NULL,0,0,NULL,-89_-7,1,1,NULL,training,True,NULL,NULL,NULL
138,-88.5,-7.5,NULL,0,0,NULL,-89_-8,1,1,NULL,training,True,NULL,NULL,NULL
139,-85.5,-7.5,NULL,0,0,NULL,-86_-8,1,1,NULL,training,True,NULL,NULL,NULL
140,-84.5,-9.5,NULL,0,0,NULL,-85_-10,1,1,NULL,training,True,NULL,NULL,NULL
